ID,0,1
27998,0.68268204,0.317318
27999,0.61722654,0.38277346
28000,0.64765847,0.35234153
28001,0.26018316,0.73981684
28002,0.7022444,0.2977556
28003,0.258514,0.741486
28004,0.6245707,0.37542927
28005,0.4062068,0.5937932
28006,0.8530241,0.14697589
28007,0.67505205,0.32494795
28008,0.77952325,0.22047678
28009,0.41383898,0.586161
28010,0.51610947,0.48389056
28011,0.60349464,0.3965054
28012,0.8986949,0.10130511
28013,0.7980304,0.20196962
28014,0.72048825,0.27951175
28015,0.7532313,0.24676871
28016,0.2828827,0.7171173
28017,0.5854732,0.4145268
28018,0.8552717,0.1447283
28019,0.42634714,0.57365286
28020,0.13394237,0.86605763
28021,0.124082744,0.87591726
28022,0.81921494,0.18078509
28023,0.7424189,0.2575811
28024,0.77453756,0.22546244
28025,0.68306816,0.3169318
28026,0.70907176,0.29092827
28027,0.5709801,0.4290199
28028,0.49675322,0.5032468
28029,0.6644485,0.3355515
28030,0.6641752,0.3358248
28031,0.5814601,0.4185399
28032,0.7127986,0.28720143
28033,0.11552554,0.88447446
28034,0.5317809,0.4682191
28035,0.8610362,0.13896385
28036,0.5971311,0.40286893
28037,0.71050453,0.28949547
28038,0.8620628,0.13793717
28039,0.73258036,0.26741964
28040,0.53972375,0.46027628
28041,0.6604973,0.33950266
28042,0.7695973,0.2304027
28043,0.52799803,0.47200197
28044,0.3532768,0.6467232
28045,0.7845408,0.21545924
28046,0.6309092,0.36909083
28047,0.65011466,0.34988537
28048,0.40976524,0.59023476
28049,0.5216586,0.4783414
28050,0.79976463,0.20023538
28051,0.8950712,0.10492878
28052,0.6668565,0.3331435
28053,0.58499414,0.41500586
28054,0.88032913,0.11967087
28055,0.05764222,0.9423578
28056,0.3159418,0.6840582
28057,0.3466633,0.6533367
28058,0.0899083,0.9100917
28059,0.6380424,0.3619576
28060,0.14905244,0.85094756
28061,0.61247736,0.38752264
28062,0.07652813,0.92347187
28063,0.696118,0.30388203
28064,0.4244619,0.5755381
28065,0.65874135,0.34125867
28066,0.16517675,0.83482325
28067,0.6054953,0.39450473
28068,0.7940087,0.20599133
28069,0.70192426,0.29807574
28070,0.8196123,0.18038768
28071,0.728346,0.271654
28072,0.5271423,0.47285774
28073,0.58712053,0.4128795
28074,0.48811066,0.51188934
28075,0.6107588,0.38924125
28076,0.63978565,0.36021438
28077,0.13092339,0.8690766
28078,0.6233405,0.37665948
28079,0.42268586,0.57731414
28080,0.5941446,0.40585542
28081,0.47469634,0.52530366
28082,0.11845225,0.88154775
28083,0.7044643,0.29553565
28084,0.5741675,0.42583254
28085,0.71691394,0.28308606
28086,0.6277566,0.37224343
28087,0.7508884,0.24911158
28088,0.5302316,0.46976838
28089,0.82420975,0.17579025
28090,0.65613717,0.34386283
28091,0.6841396,0.31586042
28092,0.5516606,0.4483394
28093,0.7190274,0.2809726
28094,0.7125907,0.28740934
28095,0.724457,0.27554297
28096,0.52711654,0.47288343
28097,0.28138936,0.71861064
28098,0.89843273,0.101567246
28099,0.6753936,0.32460642
28100,0.13619769,0.8638023
28101,0.805571,0.19442898
28102,0.7042402,0.29575977
28103,0.15130496,0.84869504
28104,0.30159485,0.69840515
28105,0.3973527,0.6026473
28106,0.8003033,0.19969672
28107,0.8212837,0.1787163
28108,0.4406652,0.5593348
28109,0.08688176,0.91311824
28110,0.5656258,0.4343742
28111,0.9164035,0.083596535
28112,0.6921192,0.30788082
28113,0.88826907,0.111730926
28114,0.7190274,0.2809726
28115,0.6971835,0.30281648
28116,0.14626437,0.8537356
28117,0.82284564,0.17715435
28118,0.6894491,0.3105509
28119,0.6683508,0.33164915
28120,0.5387221,0.4612779
28121,0.7408104,0.2591896
28122,0.6385589,0.36144108
28123,0.65207404,0.34792596
28124,0.5227213,0.47727868
28125,0.5522028,0.44779718
28126,0.3435275,0.6564725
28127,0.33772546,0.66227454
28128,0.5194812,0.48051885
28129,0.9025921,0.09740788
28130,0.5652213,0.4347787
28131,0.67269707,0.32730293
28132,0.64133906,0.3586609
28133,0.48822516,0.51177484
28134,0.57486725,0.42513278
28135,0.8669196,0.13308044
28136,0.755529,0.24447101
28137,0.5826478,0.4173522
28138,0.3042313,0.6957687
28139,0.77716976,0.22283025
28140,0.6987054,0.30129462
28141,0.6521805,0.3478195
28142,0.68921435,0.31078562
28143,0.7878759,0.21212412
28144,0.06824976,0.93175024
28145,0.6403549,0.35964516
28146,0.9015617,0.09843832
28147,0.8160082,0.1839918
28148,0.7103941,0.28960592
28149,0.7955073,0.20449266
28150,0.12239039,0.8776096
28151,0.19004607,0.8099539
28152,0.8417537,0.15824626
28153,0.4163447,0.5836553
28154,0.7857009,0.2142991
28155,0.5896995,0.41030046
28156,0.7412789,0.2587211
28157,0.6668043,0.3331957
28158,0.7236856,0.2763144
28159,0.8298378,0.17016223
28160,0.68654203,0.31345794
28161,0.8755518,0.124448165
28162,0.6178838,0.38211623
28163,0.661412,0.33858803
28164,0.39304042,0.6069596
28165,0.73141634,0.26858363
28166,0.45735836,0.54264164
28167,0.6252601,0.37473986
28168,0.6361875,0.3638125
28169,0.7848877,0.21511233
28170,0.6330181,0.36698192
28171,0.17499185,0.82500815
28172,0.65871906,0.34128097
28173,0.7080028,0.29199716
28174,0.48804468,0.5119553
28175,0.82202494,0.17797509
28176,0.5718399,0.4281601
28177,0.13515902,0.864841
28178,0.48804468,0.5119553
28179,0.3705318,0.6294682
28180,0.69267267,0.30732733
28181,0.6951489,0.3048511
28182,0.41045165,0.58954835
28183,0.8422444,0.15775564
28184,0.5507438,0.4492562
28185,0.67634594,0.3236541
28186,0.35088158,0.6491184
28187,0.7359244,0.26407558
28188,0.50081515,0.49918482
28189,0.6360886,0.36391136
28190,0.60032654,0.3996735
28191,0.6036109,0.39638916
28192,0.5916023,0.4083977
28193,0.6644018,0.33559817
28194,0.6175802,0.38241982
28195,0.6681431,0.3318569
28196,0.81898713,0.18101287
28197,0.85865134,0.14134867
28198,0.78504515,0.21495484
28199,0.79928577,0.20071425
28200,0.80733943,0.1926606
28201,0.6569104,0.34308955
28202,0.3238297,0.6761703
28203,0.6525127,0.34748727
28204,0.68789876,0.31210122
28205,0.5289928,0.4710072
28206,0.57154816,0.42845184
28207,0.42077214,0.57922786
28208,0.56473505,0.43526492
28209,0.82886255,0.17113745
28210,0.7171923,0.2828077
28211,0.7645027,0.23549731
28212,0.6627364,0.3372636
28213,0.7980348,0.20196518
28214,0.76225644,0.23774354
28215,0.36701113,0.63298887
28216,0.5348474,0.46515262
28217,0.8081565,0.19184348
28218,0.72530305,0.27469698
28219,0.5953032,0.4046968
28220,0.55985653,0.44014347
28221,0.05764222,0.9423578
28222,0.6644616,0.33553842
28223,0.60840285,0.39159712
28224,0.7420913,0.25790873
28225,0.40772557,0.5922744
28226,0.78736246,0.21263754
28227,0.893974,0.106026016
28228,0.62724745,0.37275252
28229,0.39959085,0.60040915
28230,0.39624995,0.60375005
28231,0.48804468,0.5119553
28232,0.30141073,0.69858927
28233,0.52464926,0.47535077
28234,0.61082864,0.38917136
28235,0.7634196,0.2365804
28236,0.36710894,0.63289106
28237,0.8123857,0.18761434
28238,0.80911016,0.1908898
28239,0.6075475,0.39245245
28240,0.56233096,0.43766904
28241,0.5072373,0.49276266
28242,0.60604584,0.39395416
28243,0.1308775,0.8691225
28244,0.65580356,0.34419647
28245,0.6681318,0.33186814
28246,0.3622613,0.6377387
28247,0.77336264,0.22663735
28248,0.5649984,0.43500158
28249,0.75621414,0.24378589
28250,0.49268055,0.50731945
28251,0.3949262,0.6050738
28252,0.75635326,0.24364677
28253,0.7243773,0.2756227
28254,0.6159928,0.3840072
28255,0.7191033,0.28089672
28256,0.67465436,0.3253456
28257,0.6673746,0.3326254
28258,0.656796,0.34320402
28259,0.6451403,0.35485974
28260,0.39464194,0.60535806
28261,0.70513725,0.29486275
28262,0.08434224,0.91565776
28263,0.54755664,0.4524434
28264,0.6495211,0.35047886
28265,0.59392285,0.40607718
28266,0.49256396,0.50743604
28267,0.5175954,0.48240462
28268,0.72015506,0.27984494
28269,0.3752421,0.6247579
28270,0.38709217,0.6129078
28271,0.4605415,0.5394585
28272,0.7178333,0.28216672
28273,0.75672954,0.24327044
28274,0.7114242,0.28857583
28275,0.80916333,0.19083665
28276,0.6079694,0.39203057
28277,0.88181406,0.11818592
28278,0.8408573,0.15914269
28279,0.73743796,0.262562
28280,0.58446264,0.4155374
28281,0.5865724,0.41342756
28282,0.5962132,0.4037868
28283,0.68911016,0.31088984
28284,0.5631472,0.43685278
28285,0.7781668,0.2218332
28286,0.48034197,0.519658
28287,0.32490033,0.6750997
28288,0.13940775,0.86059225
28289,0.6281841,0.3718159
28290,0.14569473,0.85430527
28291,0.7637351,0.2362649
28292,0.7838955,0.2161045
28293,0.8805039,0.119496115
28294,0.72196823,0.27803177
28295,0.70303464,0.29696533
28296,0.8363594,0.16364063
28297,0.7947674,0.2052326
28298,0.08459628,0.9154037
28299,0.63332295,0.36667708
28300,0.644139,0.355861
28301,0.56373775,0.43626228
28302,0.06853211,0.9314679
28303,0.7462112,0.2537888
28304,0.6751648,0.32483518
28305,0.15329772,0.8467023
28306,0.36295497,0.637045
28307,0.739751,0.26024902
28308,0.14438194,0.85561806
28309,0.59951377,0.4004862
28310,0.8724421,0.1275579
28311,0.71422684,0.28577313
28312,0.577653,0.422347
28313,0.7221935,0.2778065
28314,0.65978265,0.34021738
28315,0.6875658,0.3124342
28316,0.7023256,0.29767442
28317,0.7857648,0.21423522
28318,0.5265337,0.47346625
28319,0.87382734,0.12617268
